object_key,course_id,course_title,type,path,name,aliases,keywords,priority,enabled,notes,source_status
course-2:406f02806c81a747,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_11.docx,КВ_11.docx,,,0,TRUE,,active
course-2:645a3d3c6e2f0fd2,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_110.docx,КВ_110.docx,,,0,TRUE,,active
course-2:69006490a54285ea,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_115в2.docx,КВ_115в2.docx,,,0,TRUE,,active
course-2:7a3e972e6e8872a0,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_123.docx,КВ_123.docx,,,0,TRUE,,active
course-2:e29a8e279a530c20,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_131.docx,КВ_131.docx,,,0,TRUE,,active
course-2:ceaeef22ff36d03b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_146.docx,КВ_146.docx,,,0,TRUE,,active
course-2:6aacd89435da476c,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_152.docx,КВ_152.docx,,,0,TRUE,,active
course-2:223025345a51c357,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_153.docx,КВ_153.docx,,,0,TRUE,,active
course-2:4bc1824f7bbec9a8,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_170.docx,КВ_170.docx,,,0,TRUE,,active
course-2:c02e6977b21a4ae7,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_177.docx,КВ_177.docx,,,0,TRUE,,active
course-2:79b1c0e756ab8c94,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_18.docx,КВ_18.docx,,,0,TRUE,,active
course-2:ba9b0628fc320d80,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_185в2.docx,КВ_185в2.docx,,,0,TRUE,,active
course-2:6001836df89b1c95,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_193.docx,КВ_193.docx,,,0,TRUE,,active
course-2:cb8a2cf0c446ea48,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_196 срок сдачи 07.10.22.docx,КВ_196 срок сдачи 07.10.22.docx,,,0,TRUE,,active
course-2:4c1f08876912d002,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_2.docx,КВ_2.docx,,,0,TRUE,,active
course-2:3507add55cf49ac8,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_203.docx,КВ_203.docx,,,0,TRUE,,active
course-2:b651a0a9c2d3cec5,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_208.docx,КВ_208.docx,,,0,TRUE,,active
course-2:a08e573ff7967f1b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_22.docx,КВ_22.docx,,,0,TRUE,,active
course-2:980671fea3068281,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_23.docx,КВ_23.docx,,,0,TRUE,,active
course-2:3f53a6dfc1947e1e,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_230.docx,КВ_230.docx,,,0,TRUE,,active
course-2:a23a975034bfdb96,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_25.docx,КВ_25.docx,,,0,TRUE,,active
course-2:69625c4bfeea1e1b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_273.docx,КВ_273.docx,,,0,TRUE,,active
course-2:34ad06a6bec88690,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_29.docx,КВ_29.docx,,,0,TRUE,,active
course-2:01895ae0212ac5e7,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_33в2.docx,КВ_33в2.docx,,,0,TRUE,,active
course-2:5ec58d45f7cffa65,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_340.docx,КВ_340.docx,,,0,TRUE,,active
course-2:8db94345a5037f28,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_37.DOCX,КВ_37.DOCX,,,0,TRUE,,active
course-2:c2cd8952307f66cf,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_38в2.docx,КВ_38в2.docx,,,0,TRUE,,active
course-2:1ae20656f5d1f32e,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_4.docx,КВ_4.docx,,,0,TRUE,,active
course-2:d5ba767c89ca335c,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_49.docx,КВ_49.docx,,,0,TRUE,,active
course-2:aa15223d4e9f8135,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_55.docx,КВ_55.docx,,,0,TRUE,,active
course-2:a60bc505d2432863,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_57.docx,КВ_57.docx,,,0,TRUE,,active
course-2:22acdd759d862508,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_59.docx,КВ_59.docx,,,0,TRUE,,active
course-2:47465e880279492b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_6.docx,КВ_6.docx,,,0,TRUE,,active
course-2:6ac671c35ba8530b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_60.docx,КВ_60.docx,,,0,TRUE,,active
course-2:33994bf419af5024,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_62.docx,КВ_62.docx,,,0,TRUE,,active
course-2:7221e81a9ac04d5b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_66.docx,КВ_66.docx,,,0,TRUE,,active
course-2:92474f670e0a4a9a,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_68.docx,КВ_68.docx,,,0,TRUE,,active
course-2:f29fff3c16d47f8b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_72в2.docx,КВ_72в2.docx,,,0,TRUE,,active
course-2:cbbc77dde6bfa972,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_74.docx,КВ_74.docx,,,0,TRUE,,active
course-2:c1a10bc2716b79f1,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_75.docx,КВ_75.docx,,,0,TRUE,,active
course-2:38fb93aa455686d2,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_80.docx,КВ_80.docx,,,0,TRUE,,active
course-2:6767cb3fb6dd1a0a,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_83.docx,КВ_83.docx,,,0,TRUE,,active
course-2:186b784307d3782b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ_98э.docx,КВ_98э.docx,,,0,TRUE,,active
course-2:ce0b69f23441976f,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ№184_ИУ5-35Б.docx,КВ№184_ИУ5-35Б.docx,,,0,TRUE,,active
course-2:70d3136a6013bb0c,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ№186 30.09 (1).docx,КВ№186 30.09 (1).docx,,,0,TRUE,,active
course-2:d9bf991222d29fcf,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ№186 срок сдачи 14.10.docx,КВ№186 срок сдачи 14.10.docx,,,0,TRUE,,active
course-2:8efa5208b4ed830b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/2 семестр/КВ№198 срок сдачи 11.11.2022.docx,КВ№198 срок сдачи 11.11.2022.docx,,,0,TRUE,,active
course-2:9f92a328a614efd6,course-2,Курс 2,folder,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/Архивы дедов (ВНУТРИ МНОГО ПОЛЗЕНОГО ЕЩЁ),Архивы дедов (ВНУТРИ МНОГО ПОЛЗЕНОГО ЕЩЁ),,,0,TRUE,,active
course-2:ad985aa7f4a74caa,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/Bashirov_IU5-34B_KV_46_23.09.22.docx,Bashirov_IU5-34B_KV_46_23.09.22.docx,,,0,TRUE,,active
course-2:5c0226e62b3523f3,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/KV_123_Lavrenov_Mihail_IU5-34B.docx,KV_123_Lavrenov_Mihail_IU5-34B.docx,,,0,TRUE,,active
course-2:ac94917f4426e820,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/KV_238_Lavrenov_Mihail_IU5-34B.docx,KV_238_Lavrenov_Mihail_IU5-34B.docx,,,0,TRUE,,active
course-2:9b92354fbc3f3824,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/KV_307_Lavrenov_Mihail_IU5-34B — копия.docx,KV_307_Lavrenov_Mihail_IU5-34B — копия.docx,,,0,TRUE,,active
course-2:f9dd6a651a14b567,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/Mkrtchyan_D_IU5-34b_KV143.docx,Mkrtchyan_D_IU5-34b_KV143.docx,,,0,TRUE,,active
course-2:5257776b589ec46b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/Большаков_КВ№150_ИУ5-25Б.docx,Большаков_КВ№150_ИУ5-25Б.docx,,,0,TRUE,,active
course-2:7786f74af2bade96,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/Большаков_КВ№269_ИУ5-35Б.docx,Большаков_КВ№269_ИУ5-35Б.docx,,,0,TRUE,,active
course-2:a002b4e81602ff48,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/Жданова ИУ5-34Б КВ№114 срок сдачи 07.10.2022.docx,Жданова ИУ5-34Б КВ№114 срок сдачи 07.10.2022.docx,,,0,TRUE,,active
course-2:d2733de3734a1c10,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/Жданова ИУ5-34Б КВ№229 срок сдачи 21.10.2022.docx,Жданова ИУ5-34Б КВ№229 срок сдачи 21.10.2022.docx,,,0,TRUE,,active
course-2:17eb22e001abd95f,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/Жданова ИУ5-34Б КВ№339 срок сдачи 04.11.2022.docx,Жданова ИУ5-34Б КВ№339 срок сдачи 04.11.2022.docx,,,0,TRUE,,active
course-2:29c7c55756c5974a,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/Жданова ИУ5-34Б КВ№363 срок сдачи 18.11.2022.docx,Жданова ИУ5-34Б КВ№363 срок сдачи 18.11.2022.docx,,,0,TRUE,,active
course-2:76af982f9ca0a0bd,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-31Б_Г†ѓ••Ґ†_КВ306.docx,ИУ5-31Б_Г†ѓ••Ґ†_КВ306.docx,,,0,TRUE,,active
course-2:12fac9cacc00afe0,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Алцыбеева Маргарита КВ№285 срок сдачи 23.09.docx,ИУ5-32Б Алцыбеева Маргарита КВ№285 срок сдачи 23.09.docx,,,0,TRUE,,active
course-2:55519b10e0dc4ab4,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Бекетов Роман КВ №124 срок сдачи 25.11.docx,ИУ5-32Б Бекетов Роман КВ №124 срок сдачи 25.11.docx,,,0,TRUE,,active
course-2:8108c96a7619674b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Бекетов Роман КВ №324 срок сдачи 21.10.docx,ИУ5-32Б Бекетов Роман КВ №324 срок сдачи 21.10.docx,,,0,TRUE,,active
course-2:5068ad575366c3ad,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Бекетов Роман КВ №332 срок сдачи 11.11.docx,ИУ5-32Б Бекетов Роман КВ №332 срок сдачи 11.11.docx,,,0,TRUE,,active
course-2:60cf0c15dccaae32,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Бекетов Роман КВ №63 срок сдачи 07.10.docx,ИУ5-32Б Бекетов Роман КВ №63 срок сдачи 07.10.docx,,,0,TRUE,,active
course-2:ae405a6c7bcb6aaf,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Вольвач Михаил КВ228.docx,ИУ5-32Б Вольвач Михаил КВ228.docx,,,0,TRUE,,active
course-2:fa8021404aa0c0b5,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Вольвач Михаил КВ290.docx,ИУ5-32Б Вольвач Михаил КВ290.docx,,,0,TRUE,,active
course-2:0b5d4cecf0865e41,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Вольвач Михаил КВ369.docx,ИУ5-32Б Вольвач Михаил КВ369.docx,,,0,TRUE,,active
course-2:85a6ac859d5f675f,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Вольвач Михаил КВ75.docx,ИУ5-32Б Вольвач Михаил КВ75.docx,,,0,TRUE,,active
course-2:52a166f9f21e078b,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Казицин Алексей КВ№186 срок сдачи 14.10.docx,ИУ5-32Б Казицин Алексей КВ№186 срок сдачи 14.10.docx,,,0,TRUE,,active
course-2:f4737336791a52dd,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Кириллова Христина КВ189.docx,ИУ5-32Б Кириллова Христина КВ189.docx,,,0,TRUE,,active
course-2:cd999ef51ad14ed9,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Кириллова Христина КВ365.docx,ИУ5-32Б Кириллова Христина КВ365.docx,,,0,TRUE,,active
course-2:f04a8bcd3dddf11c,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Кириллова Христина КВ400.docx,ИУ5-32Б Кириллова Христина КВ400.docx,,,0,TRUE,,active
course-2:d5fc21c824e7c622,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Кириллова Христина КВ96.docx,ИУ5-32Б Кириллова Христина КВ96.docx,,,0,TRUE,,active
course-2:7ab72e997cf19d22,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Кузьмин Александр КВ102.docx,ИУ5-32Б Кузьмин Александр КВ102.docx,,,0,TRUE,,active
course-2:8e206805ec4c76f6,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Кузьмин Александр КВ362.docx,ИУ5-32Б Кузьмин Александр КВ362.docx,,,0,TRUE,,active
course-2:948c305eb70aa99d,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Кузьмин Александр КВ402.docx,ИУ5-32Б Кузьмин Александр КВ402.docx,,,0,TRUE,,active
course-2:57133a1cd98bf30f,course-2,Курс 2,file,2 course/3 sem/Архитектура АСОИУ/КВ/3 семестр/ИУ5-32Б Лялько Никита КВ №293 срок сдачи 21.10.docx,ИУ5-32Б Лялько Никита КВ №293 срок сдачи 21.10.docx,,,0,TRUE,,active
